original_code,brand,name,value,price_per_kilo,unit,url,image,supermarket,privateLabel
7605318,ΔΡΙΣΚΑΣ,Πολτός Σκόρδου με Κρεμμύδι 200g,4.52,22.6,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Diafora-dressings/Poltos-Skordoy-me-Kremmydi-200g/p/7605318,https://www.ab.gr/medias/sys_master/h51/h02/9832397176862.jpg,ab,False
7236254,GAEA,Πράσινες Ελιές Χωρίς Κουκούτσι  150 gr,3.26,21.73,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Elaiolado-and-Elies/Elies/Prasines-Elies-Choris-Koykoytsi-150-gr/p/7236254,https://www.ab.gr/medias/sys_master/h3e/hd6/9509732548638.jpg,ab,False
7066184,ΑΒ,Ζελέ Ανανάς Light 14.5g,1.13,75.33,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Meigmata-gia-glyka/Zele-Kremes/Zele-Ananas-Light-14-5g/p/7066184,https://www.ab.gr/medias/sys_master/h63/h65/9836154978334.jpg,ab,True
7742476,3Α,Γίγαντες Γιαχνί Έτοιμα Σπιτικά 300g,4.5,15.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Etoima-Fagita-se-konserva/Gigantes-Giachni-Etoima-Spitika-300g/p/7742476,https://www.ab.gr/medias/sys_master/products/h58/h63/10205302226974.jpg,ab,False
7314931,ΒΙΟΥΓΕΙΑ,Λάδι Καρύδας Βιολογικό 500ml,9.68,19.36,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Sporelaio-and-Mageirika-Lipi/Eidika-sporelaia-and-Mageirika-Lipi/Ladi-Karydas-Viologiko-500ml/p/7314931,https://www.ab.gr/medias/sys_master/heb/h7d/9269102084126.jpg,ab,False
7235770,TULIP,Κρέας Σε Κονσέρβα Luncheon Meat 200 gr,2.76,13.8,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Kreata-and-Loykanika-Konserva/Kreas-Se-Konserva-Luncheon-Meat-200-gr/p/7235770,https://www.ab.gr/medias/sys_master/h58/hf5/9813672525854.jpg,ab,False
7418401,MISKO,Μακαρόνι Χυλοπιτάκι 500g,2.48,4.96,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Paradosiaka-Zymarika/Makaroni-Chylopitaki-500g/p/7418401,https://www.ab.gr/medias/sys_master/products/hfa/hb4/10400116047902.jpg,ab,False
7440175,KNORR,Κύβοι Ζωμού Βοδινού 6 Τεμάχια 60g,1.42,23.67,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Soypes-Zomoi-Kyvoi-Poyres/Kyvoi-Zomos/Kyvoi-Zomoy-Vodinoy-6-Temachia-60g/p/7440175,https://www.ab.gr/medias/sys_master/products/h53/h26/10129716903966.jpg,ab,False
7569015,ΑΝΑΤΟΛΗ,Μείγμα 4 Πιπεριών Μύλος 35g,3.76,107.43,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Meigmata-mpacharikon/Meigma-4-Piperion-Mylos-35g/p/7569015,https://www.ab.gr/medias/sys_master/hf6/h78/9432348033054.jpg,ab,False
7728633,BALI,Ρύζι Basmati Αρωματικό 500g,3.57,7.14,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Ryzi-aromatiko/Ryzi-Basmati-Aromatiko-500g/p/7728633,https://www.ab.gr/medias/sys_master/products/h09/hac/10087371702302.jpg,ab,False
7083281,DEL MONTE,Κομπόστα Κοκτέιλ Φρούτων 825g,3.36,4.07,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Kompostes/Komposta-Kokteil-Froyton-825g/p/7083281,https://www.ab.gr/medias/sys_master/heb/hf6/9516903923742.jpg,ab,False
7243671,ΑΝΑΤΟΛΗ,Κακουλέ Κάρδαμο Τριμμένο 8gr,1.08,135.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Ylika-zacharoplastikis/Kakoyle-Kardamo-Trimmeno-8gr/p/7243671,https://www.ab.gr/medias/sys_master/h85/hc4/9158875938846.jpg,ab,False
7568482,MC CORMICK,Κουρκουμάς Τριμμένος 37gr,4.18,112.97,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Mpacharika/Koyrkoymas-Trimmenos-37gr/p/7568482,https://www.ab.gr/medias/sys_master/hf3/hee/9161311485982.jpg,ab,False
7713339,RISO GALLO,Ρύζι Μαύρο 500g,5.98,11.96,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Kinoa-Kastana-and-alla-ryzia/Ryzi-Mayro-500g/p/7713339,https://www.ab.gr/medias/sys_master/products/h9b/h93/10086362939422.jpg,ab,False
7242828,AGRINO,Ρύζι Καστανό Ελληνικό 500 gr,2.89,5.78,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Kinoa-Kastana-and-alla-ryzia/Ryzi-Kastano-Elliniko-500-gr/p/7242828,https://www.ab.gr/medias/sys_master/had/h50/9436212756510.jpg,ab,False
7088450,OLD EL PASO,Σάλτσα Τομάτας Thick N Chunky Πικάντικη 226g,2.58,11.42,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Mexikaniki-Koyzina/Saltsa-Tomatas-Thick-N-Chunky-Pikantiki-226g/p/7088450,https://www.ab.gr/medias/sys_master/h0b/h5e/9353635561502.jpg,ab,False
7253653,MISKO,Μακαρόνια Τρυπητά Νο3 500g,1.57,3.14,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Makaronia/Makaronia-Trypita-No3-500g/p/7253653,https://www.ab.gr/medias/sys_master/hc1/h2d/9820303786014.jpg,ab,False
7740276,ΑΒ ΕΠΙΛΟΓΗ,Κέτσαπ Top Down 490g,2.25,4.59,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Ketsap/Ketsap-Top-Down-490g/p/7740276,https://www.ab.gr/medias/sys_master/products/h59/h09/10420301987870.jpg,ab,True
7084562,ΤΟΠ,Ξύδι Γυάλινη Φιάλη 500 gr,1.54,3.08,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Xydi-Lemoni/Xydi/Xydi-Gyalini-Fiali-500-gr/p/7084562,https://www.ab.gr/medias/sys_master/h03/hf4/9440127090718.jpg,ab,False
7064609,GAEA,Σάλτσα Τομάτας Σαντορινιά 280 gr,3.42,12.21,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-zymarika/Saltsa-Tomatas-Santorinia-280-gr/p/7064609,https://www.ab.gr/medias/sys_master/h59/h83/9791464996894.jpg,ab,False
7354710,ALTURA,Σαρδέλες σε Ηλιέλαιο 90g,1.38,15.33,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Sardeles-Konserva/Sardeles-se-Ilielaio-90g/p/7354710,https://www.ab.gr/medias/sys_master/h29/h9e/9414798934046.jpg,ab,False
7610609,KNORR,Μανιταρόσουπα Quick Soup 45g,2.36,43.7,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Soypes-Zomoi-Kyvoi-Poyres/Soypes-stigmis/Manitarosoypa-Quick-Soup-45g/p/7610609,https://www.ab.gr/medias/sys_master/products/h9f/h14/10129708777502.jpg,ab,False
7671515,ΑΒ ΚΟΝΤΑ ΣΤΗΝ ΕΛΛΗΝΙΚΗ ΓΗ,Παπαρδέλες Τρίπολης 500g,2.19,4.38,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Paradosiaka-Zymarika/Papardeles-Tripolis-500g/p/7671515,https://www.ab.gr/medias/sys_master/products/h0b/h6f/10420039712798.jpg,ab,True
7663016,WORLD'S MARKET,Βάφλες Καραμέλα Stroopwafel 400g,3.98,9.95,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Pantespani-Savagiar-and-Vaseis-Glykoy/Vafles-Karamela-Stroopwafel-400g/p/7663016,https://www.ab.gr/medias/sys_master/products/h2f/h09/10420060815390.jpg,ab,False
7070276,SWEET & BALANCE,Μους Σοκολάτα 165g,3.28,19.88,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Meigmata-gia-glyka/Meigma-gia-alla-glyka/Moys-Sokolata-165g/p/7070276,https://www.ab.gr/medias/sys_master/he0/h77/9755607072798.jpg,ab,False
7149404,ΜΕΛΙΣΣΑ,Σπαγγέτι Χωρίς Γλουτένη  400 gr,2.38,5.95,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Makaronia/Spaggeti-Choris-Gloyteni-400-gr/p/7149404,https://www.ab.gr/medias/sys_master/h89/h2f/9687994236958.jpg,ab,False
7750571,ΑΒ ΕΠΙΛΟΓΗ,Αλεύρι Χωριάτικο Ολικής Άλεσης 1kg,1.35,1.35,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Aleyri-Simigdali/Skliro-Malako-aleyri/Aleyri-Choriatiko-Olikis-Alesis-1kg/p/7750571,https://www.ab.gr/medias/sys_master/products/h7e/h0e/10420026474526.jpg,ab,True
7127141,ΑΒ,Τόνος Τεμαχισμένος σε Ηλιέλαιο 3x68g,4.26,20.88,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Tonos-Tonosalata/Tonos-Temachismenos-se-Ilielaio-3x68g/p/7127141,https://www.ab.gr/medias/sys_master/h74/h91/9701378490398.jpg,ab,True
7474806,ΑΒ,Γλυκάνισος Ολόκληρος 35g,0.59,16.86,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Votana/Glykanisos-Olokliros-35g/p/7474806,https://www.ab.gr/medias/sys_master/h31/h7b/9835317755934.jpg,ab,True
7643001,KNORR,Asia Noodles Πικάντικο Κοτόπουλο 64g,1.97,30.78,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Koyzina-Apo-Anatolis/Asia-Noodles-Pikantiko-Kotopoylo-64g/p/7643001,https://www.ab.gr/medias/sys_master/products/h7e/hcb/10105319718942.jpg,ab,False
7080617,ΑΒ,Παντζάρια Φέτες σε Άλμη 500g,2.09,4.18,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Delicatessen/Pantzaria-Fetes-se-Almi-500g/p/7080617,https://www.ab.gr/medias/sys_master/h7c/h87/9832371552286.jpg,ab,True
7472089,ΠΑΛΙΡΡΟΙΑ,Φάβα Κρεμμύδι & Λεμόνι 280g,2.89,10.32,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Etoima-Fagita-se-konserva/Fava-Kremmydi-and-Lemoni-280g/p/7472089,https://www.ab.gr/medias/sys_master/h2b/h21/9323422285854.jpg,ab,False
7436485,GAEA,Ελαιόλαδο Εξαιρετικό Παρθένο ΠΟΠ Σητείας 1lt,13.6,13.6,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Elaiolado-and-Elies/Extra-Partheno-and-Partheno-Elaiolado/Elaiolado-Exairetiko-Partheno-POP-Siteias-1lt/p/7436485,https://www.ab.gr/medias/sys_master/ha3/h4e/9509738184734.jpg,ab,False
7767317,GUSTONA,Αραβοσιτέλαιο  5lt,10.99,2.2,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Sporelaio-and-Mageirika-Lipi/Aravositelaio/Aravositelaio-5lt/p/7767317,https://www.ab.gr/medias/sys_master/products/h1c/h2f/10419886030878.jpg,ab,False
7320615,ΑΒ,Μείγμα για Μπιφτέκια 2x65g,1.7,13.08,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Meigmata-mpacharikon/Meigma-gia-Mpiftekia-2x65g/p/7320615,https://www.ab.gr/medias/sys_master/h82/h18/9835316772894.jpg,ab,True
7351933,ΛΕΛΙΑ,Πάστα Ελιάς Καλαμών 360g,3.45,9.58,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Elaiolado-and-Elies/Elies/Pasta-Elias-Kalamon-360g/p/7351933,https://www.ab.gr/medias/sys_master/products/he0/h12/10195486605342.jpg,ab,False
7495933,BARILLA,Σάλτσα Toscana Χωρίς Γλουτένη 400g,3.07,7.68,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-zymarika/Saltsa-Toscana-Choris-Gloyteni-400g/p/7495933,https://www.ab.gr/medias/sys_master/products/hf0/h53/10418038505502.jpg,ab,False
7501892,AGRIFARM,Φασόλια Γίγαντες Μακεδονίας 500g,5.75,11.5,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Fasolia/Fasolia-Gigantes-Makedonias-500g/p/7501892,https://www.ab.gr/medias/sys_master/h94/h3e/9813719384094.jpg,ab,False
7670487,ΗΛΙΟΣ,Πάπρικα Γλυκιά 40g,1.72,43.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Mpacharika/Paprika-Glykia-40g/p/7670487,https://www.ab.gr/medias/sys_master/products/hc3/h81/10148425990174.jpg,ab,False
7672105,NATURES PROMISE BIO,Πάστα Ελιάς Καλαμών Bio 100g,1.55,15.5,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Elaiolado-and-Elies/Elies/Pasta-Elias-Kalamon-Bio-100g/p/7672105,https://www.ab.gr/medias/sys_master/products/h6d/h4d/10414590885918.jpg,ab,False
7346118,ΜΕΛΙΣΣΑ,Πέννες Ριγέ Χωρίς Γλουτένη 400g,2.38,5.95,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Rigkatoni-Penes-Kritharaki-and-alles-Pastes/Pennes-Rige-Choris-Gloyteni-400g/p/7346118,https://www.ab.gr/medias/sys_master/h38/hfe/9688275976222.jpg,ab,False
7564408,ΜΕΛΙΣΣΑ,Ριγκατόνι Ολικής Άλεσης Χαρούπι 400gr,1.44,3.6,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Rigkatoni-Penes-Kritharaki-and-alles-Pastes/Rigkatoni-Olikis-Alesis-Charoypi-400gr/p/7564408,https://www.ab.gr/medias/sys_master/products/ha4/h8c/10414626668574.jpg,ab,False
7675354,ΤΟΠ,Μηλόξιδο Αφιλτράριστο 350ml,1.55,4.43,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Xydi-Lemoni/Xydi/Miloxido-Afiltraristo-350ml/p/7675354,https://www.ab.gr/medias/sys_master/products/h04/h38/10138569637918.jpg,ab,False
7666487,RIO MARE,Τόνος σε Λίγο Ελαιόλαδο 2x52g,4.98,47.88,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Tonos-Tonosalata/Tonos-se-Ligo-Elaiolado-2x52g/p/7666487,https://www.ab.gr/medias/sys_master/products/hc2/h3f/10137584042014.jpg,ab,False
7664563,3Α,Φασόλια Κόκκινα Έτοιμα Φυσικά 180g,2.92,16.22,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Fasolia/Fasolia-Kokkina-Etoima-Fysika-180g/p/7664563,https://www.ab.gr/medias/sys_master/hca/h24/9763439411230.jpg,ab,False
7777569,ΑΒ ΕΠΙΛΟΓΗ,Ελιές Θρούμπα Θάσου ΠΟΠ 150g,1.45,9.67,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Elaiolado-and-Elies/Elies/Elies-Throympa-Thasoy-POP-150g/p/7777569,https://www.ab.gr/medias/sys_master/products/h66/h0c/10407915946014.jpg,ab,True
7071832,ΓΑΙΑ,Πετιμέζι  250ml,5.17,20.68,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Ylika-zacharoplastikis/Petimezi-250ml/p/7071832,https://www.ab.gr/medias/sys_master/h48/hc1/9509748736030.jpg,ab,False
7566897,BARILLA,Σάλτσα Pesto Basilico Peperoncino 195gr,3.82,19.59,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-zymarika/Saltsa-Pesto-Basilico-Peperoncino-195gr/p/7566897,https://www.ab.gr/medias/sys_master/products/h2a/h17/10417966415902.jpg,ab,False
7677007,ΑΒ ΚΟΝΤΑ ΣΤΗΝ ΕΛΛΗΝΙΚΗ ΓΗ,Ελαιόλαδο Εξαιρετικό Παρθένο Κορωνέικη 1lt,9.98,9.98,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Elaiolado-and-Elies/Extra-Partheno-and-Partheno-Elaiolado/Elaiolado-Exairetiko-Partheno-Koroneiki-1lt/p/7677007,https://www.ab.gr/medias/sys_master/products/hd2/h63/10052991385630.jpg,ab,True
7085671,3Α,Ρύζι Νυχάκι Ελληνικό 500 gr,1.97,3.94,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Ryzi-leyko/Ryzi-Nychaki-Elliniko-500-gr/p/7085671,https://www.ab.gr/medias/sys_master/h6a/h04/9474603188254.jpg,ab,False
7752312,ΗΡΑ,Αλάτι Ψιλό 3x500g,2.59,1.73,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Alati/Alati-Psilo-3x500g/p/7752312,https://www.ab.gr/medias/sys_master/products/h49/hef/10259145850910.jpg,ab,False
7084622,TABASCO,Σάλτσα Πράσινης Πιπεριάς 60 ml,4.12,68.67,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-psari/Saltsa-Prasinis-Piperias-60-ml/p/7084622,https://www.ab.gr/medias/sys_master/h9f/h59/9836222513182.jpg,ab,False
7134360,-,Λάδι Λευκής Τρούφας  100ml,11.55,115.5,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Delicatessen/Ladi-Leykis-Troyfas-100ml/p/7134360,https://www.ab.gr/medias/sys_master/hb0/h0c/9864082751518.jpg,ab,False
7471923,ΑΒ,Μείγμα για Κρέας 50g,1.29,25.8,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Meigmata-mpacharikon/Meigma-gia-Kreas-50g/p/7471923,https://www.ab.gr/medias/sys_master/hc6/h61/9835295473694.jpg,ab,True
7705072,NATURES PROMISE BIO,Φάβα Bio 500g,2.93,5.86,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Alla-ospria/Fava-Bio-500g/p/7705072,https://www.ab.gr/medias/sys_master/products/h01/h4d/10197729738782.jpg,ab,False
7744084,ISOSTEVIA,Γλυκαντικό Στέβια 150g,4.62,30.8,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zachari/Ypokatastata-Zacharis/Glykantiko-Stevia-150g/p/7744084,https://www.ab.gr/medias/sys_master/products/h6d/h6f/10212167024670.jpg,ab,False
7624872,RISO GALLO,Ριζότο με Μανιτάρια 175g,3.59,20.51,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Etoimo-Ryzi/Rizoto-me-Manitaria-175g/p/7624872,https://www.ab.gr/medias/sys_master/h01/h77/9548569640990.jpg,ab,False
7083506,ΓΙΩΤΗΣ,Ζελατίνη Φύλλα 10gr,1.37,137.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Ylika-zacharoplastikis/Zelatini-Fylla-10gr/p/7083506,https://www.ab.gr/medias/sys_master/h9d/hb7/9348436262942.jpg,ab,False
7083516,ΓΙΩΤΗΣ,Σιρόπι Καραμέλα 350g,2.68,7.66,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Koyvertoyra-and-Garnirismata/Siropi-Karamela-350g/p/7083516,https://www.ab.gr/medias/sys_master/he3/h9c/9440140263454.jpg,ab,False
7139759,ΑΒ,Τόνος Φιλέτο Πικάντικος 2X140 gr,4.96,17.71,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Tonos-Tonosalata/Tonos-Fileto-Pikantikos-2X140-gr/p/7139759,https://www.ab.gr/medias/sys_master/h2b/hae/9813813624862.jpg,ab,True
7309602,BLUE DRAGON,Σως Wok Γλυκόξινη 120g,1.72,14.33,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Koyzina-Apo-Anatolis/Sos-Wok-Glykoxini-120g/p/7309602,https://www.ab.gr/medias/sys_master/h34/h94/9351584415774.jpg,ab,False
7065042,STELLA,Σπαγγετίνι Νο6 500g,0.85,1.7,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Makaronia/Spaggetini-No6-500g/p/7065042,https://www.ab.gr/medias/sys_master/h06/h31/9349754847262.jpg,ab,False
7678827,3Α,Φαγόπυρο Bio 450g,2.95,6.56,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Rigkatoni-Penes-Kritharaki-and-alles-Pastes/Fagopyro-Bio-450g/p/7678827,https://www.ab.gr/medias/sys_master/h03/h9e/9763413786654.jpg,ab,False
7069541,VAHINE,Χρώμα Ζαχαροπλαστικής Διάλυμμα,4.28,237.78,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Ylika-zacharoplastikis/Chroma-Zacharoplastikis-Dialymma/p/7069541,https://www.ab.gr/medias/sys_master/products/h97/he9/10407937638430.jpg,ab,False
7340765,MC CORMICK,Σκόρδο Τριμμένο 47g,4.7,100.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Votana/Skordo-Trimmeno-47g/p/7340765,https://www.ab.gr/medias/sys_master/he2/h70/9262111457310.jpg,ab,False
7466458,HELLAS,Ρέγγα Χρυσοκαπνιστή,4.26,10.65,kg,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Delicatessen/Regga-Chrysokapnisti/p/7466458,https://www.ab.gr/medias/sys_master/hd2/hde/9835272863774.jpg,ab,False
7515479,BLUE DRAGON,Wok Σως Τεριγιάκι 120g,1.72,14.33,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Koyzina-Apo-Anatolis/Wok-Sos-Terigiaki-120g/p/7515479,https://www.ab.gr/medias/sys_master/hfb/h74/9145525796894.jpg,ab,False
7732133,CANDEREL,Υποκατάστατο Ζάχαρης Σουκραλόζη Σκόνη 80g,4.59,57.38,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zachari/Ypokatastata-Zacharis/Ypokatastato-Zacharis-Soykralozi-Skoni-80g/p/7732133,https://www.ab.gr/medias/sys_master/products/h27/h42/10420077428766.jpg,ab,False
7626188,ΑΝΑΤΟΛΗ,Πιπέρι Μαύρο Ολόκληρο Μύλος 45g,3.7,82.22,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Piperi/Piperi-Mayro-Olokliro-Mylos-45g/p/7626188,https://www.ab.gr/medias/sys_master/h6f/h5a/9887038210078.jpg,ab,False
7773661,EXCELLENT TAPAS,Γαύρος Μαρινάτος 78g,2.99,38.33,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Diafora-Psarika-Konserva/Gayros-Marinatos-78g/p/7773661,https://www.ab.gr/medias/sys_master/products/hf4/h4e/10326082977822.jpg,ab,False
7083276,DEL MONTE,Κομπόστα Ανανάς Φέτες 820g,4.94,6.02,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Kompostes/Komposta-Ananas-Fetes-820g/p/7083276,https://www.ab.gr/medias/sys_master/h69/h56/9517047054366.jpg,ab,False
7085639,3Α,Σίτος Αποφλοιωμένος Ελληνικός 500 gr,1.73,3.46,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Alla-ospria/Sitos-Apofloiomenos-Ellinikos-500-gr/p/7085639,https://www.ab.gr/medias/sys_master/ha9/he6/9477711659038.jpg,ab,False
7720082,KARPEA,Ελαιόλαδο Εξαιρετικό Παρθένο Aφιλτράριστο 1lt,9.8,9.8,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Elaiolado-and-Elies/Extra-Partheno-and-Partheno-Elaiolado/Elaiolado-Exairetiko-Partheno-Afiltraristo-1lt/p/7720082,https://www.ab.gr/medias/sys_master/h20/h83/9985334509598.jpg,ab,False
7670529,ΑΝΑΤΟΛΗ,Μίγμα Μπαχαρικών για Πατάτες 60g,1.95,32.5,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Meigmata-mpacharikon/Migma-Mpacharikon-gia-Patates-60g/p/7670529,https://www.ab.gr/medias/sys_master/products/h92/h78/10149494358046.jpg,ab,False
7758732,GREEN GIANT,Καλαμπόκι  3x198g,3.98,8.04,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Diafora-Lachika-Konserva/Kalampoki-3x198g/p/7758732,https://www.ab.gr/medias/sys_master/products/he5/h7b/10414609170462.jpg,ab,False
